%                                  El Nino Data
% 
% Data Type
% 
%    spatio-temporal
% 
% Abstract
% 
%    The data set contains oceanographic and surface meteorological
%    readings taken from a series of buoys positioned throughout the
%    equatorial Pacific. The data is expected to aid in the understanding
%    and prediction of El Nino/Southern Oscillation (ENSO) cycles.
% 
% Sources
% 
%     Original Owner
% 
% [1]Pacific Marine Environmental Laboratory
% National Oceanic and Atmospheric Administration
% US Department of Commerce
% 
%     Donor
% 
% [2]Dr Di Cook
% Department of Statistics
% Iowa State University
% [3]dicook@iastate.edu
% 
%    Date Donated: June 30, 1999
% 
% Data Characteristics
% 
%    This data was collected with the Tropical Atmosphere Ocean (TAO) array
%    which was developed by the international Tropical Ocean Global
%    Atmosphere (TOGA) program. The TAO array consists of nearly 70 moored
%    buoys spanning the equatorial Pacific, measuring oceanographic and
%    surface meteorological variables critical for improved detection,
%    understanding and prediction of seasonal-to-interannual climate
%    variations originating in the tropics, most notably those related to
%    the El Nino/Southern Oscillation (ENSO) cycles.
% 
%    The moorings were developed by National Oceanic and Atmospheric
%    Administration's (NOAA) Pacific Marine Environmental Laboratory
%    (PMEL). Each mooring measures air temperature, relative humidity,
%    surface winds, sea surface temperatures and subsurface temperatures
%    down to a depth of 500 meters and a few a of the buoys measure
%    currents, rainfall and solar radiation. The data from the array, and
%    current updates, can be viewed on the web at the this address .
% 
%    The data consists of the following variables: date, latitude,
%    longitude, zonal winds (west<0, east>0), meridional winds (south<0,
%    north>0), relative humidity, air temperature, sea surface temperature
%    and subsurface temperatures down to a depth of 500 meters. Data taken
%    from the buoys from as early as 1980 for some locations. Other data
%    that was taken in various locations are rainfall, solar radiation,
%    current levels, and subsurface temperatures.
% 
%     Variable Characteristics
% 
%    The latitude and longitude in the data showed that the bouys moved
%    around to different locations. The latitude values stayed within a
%    degree from the approximate location. Yet the longitude values were
%    sometimes as far as five degrees off of the approximate location.
% 
%    Looking at the wind data, both the zonal and meridional winds
%    fluctuated between -10 m/s and 10 m/s. The plot of the two wind
%    variables showed no linear relationship. Also, the plots of each wind
%    variable against the other three meteorolgical data showed no linear
%    relationships.
% 
%    The relative humidity values in the tropical Pacific were typically
%    between 70% and 90%.
% 
%    Both the air temperature and the sea surface temperature fluctuated
%    between 20 and 30 degrees Celcius. The plot of the two temperatures
%    variables shows a positive linear relationship existing. The two
%    temperatures when each plotted against time also have similar plot
%    designs. Plots of the other meteorological variables against the
%    temperature variables showed no linear relationship.
% 
%    There are missing values in the data. As mentioned earlier, not all
%    buoys are able to measure currents, rainfall, and solar radiation, so
%    these values are missing dependent on the individual buoy. The amount
%    of data available is also dependent on the buoy, as certain buoys were
%    commissioned earlier than others.
% 
%    All readings were taken at the same time of day.
% 
% Other Relevant Information
% 
%     Background
% 
%    The El Nino/Southern Oscillation (ENSO) cycle of 1982-1983, the
%    strongest of the century, created many problems throughout the world.
%    Parts of the world such as Peru and the Unites States experienced
%    destructive flooding from increased rainfalls while the western
%    Pacific areas experienced drought and devastating brush fires. The
%    ENSO cycle was neither predicted nor detected until it was near its
%    peak. This highlighted the need for an ocean observing system (i.e.
%    the TAO array) to support studies of large scale ocean-atmosphere
%    interactions on seasonal-to-interannual time scales.
% 
%    The TAO array provides real-time data to climate researchers, weather
%    prediction centers and scientists around the world. Forcasts for
%    tropical Pacific Ocean temperatures for one to two years in advance
%    can be made using the ENSO cycle data. These forcasts are possible
%    because of the moored buoys, along with drifting buoys, volunteer ship
%    temperature probes, and sea level measurements.
% 
%     Research Questions
% 
%    Research questions of interest include:
%      * How can the data be used to predict weather conditions throughout
%        the world?
%      * How do the variables relate to each other?
%      * Which variables have a greater effect on the climate variations?
%      * Does the amount of movement of the buoy effect the reliability of
%        the data?
% 
%    When performing an analysis of the data, one should pay attention the
%    possible affect of autocorrelation. Using a multiple regression
%    approach to model the data would require a look at autoregression
%    since the weather statistics of the previous days will affect today's
%    weather.
% 
% Data Format
% 
%    The data is stored in an ASCII files with one observation per line.
%    Spaces separate fields and periods (.) denote missing values.
% 
% Past Usage
% 
%    This data was used in the American Statistical Association Statistical
%    Graphics and Computing Sections 1999 Data Exposition.
% 
% References and Further Information
% 
%    More information and data from the TAO array can be found at the
%    Pacific Marine Environmental Laboratory [4]TAO data webpage.
% 
%    Information on storm data is available [5]here. This site contains
%    data from January 1994 to April 1998 in a chronological listing by
%    state provided by the National Weather Service. The data includes
%    hurricanes, tornadoes, thunderstorms, hail, floods, drought
%    conditions, lightning, high winds, snow, and temperature extremes.
% 
%    Hurricane tracking data for the Atlantic is available [6]here. The
%    site contains a map showing the paths of the Atlantic hurricanes and
%    also includes the storms winds (in knots), pressure (in millibars),
%    and the category of the storm based on Saffir-Simpson scale.
% 
%    Another site of interest related to the ENSO cyles is available
%    [7]here. This site contains information on twelve areas of the world
%    that have demonstrated ENSO-precipitation relationships. Included in
%    the site are maps of the areas and time series plots of actual daily
%    precipitation and accumulated normal precipitation for the areas.
%      _________________________________________________________________
% 
% 
%     [8]The UCI KDD Archive
%     [9]Information and Computer Science
%     [10]University of California, Irvine
%     Irvine, CA 92697-3425
% 
%    Last modified: June 30, 1999
% 
% References
% 
%    1. http://www.pmel.noaa.gov/
%    2. http://www.public.iastate.edu/~dicook/
%    3. mailto:dicook@iastate.edu
%    4. http://www.pmel.noaa.gov/toga-tao/
%    5. http://www.ncdc.noaa.gov/pdfs/sd/sd.html
%    6. http://wxp.eas.purdue.edu/hur_atlantic/
%    7. http://www.cpc.ncep.noaa.gov/products/analysis_monitoring/ensostuff/current_impacts/precip_accum.html
%    8. http://kdd.ics.uci.edu/
%    9. http://www.ics.uci.edu/
%   10. http://www.uci.edu/
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation el_nino-small

@attribute buoy {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute day {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute latitude REAL
@attribute longitude REAL
@attribute zon_winds REAL
@attribute mer_winds REAL
@attribute humidity REAL
@attribute air_temp REAL
@attribute s_s_temp REAL

@data
7,10,5.14,-124.87,-3.8,3.4,81.1,27.29,28.75
7,11,5.14,-124.87,-4.2,2.4,80.3,27.53,28.70
7,12,5.14,-124.87,-3.4,2.1,80.3,27.37,28.83
7,13,5.14,-124.87,-3.4,3.1,81.1,27.29,28.93
8,1,1.95,-125.07,-7.1,1.1,79.5,27.14,27.90
8,2,1.96,-125.07,-3.4,1.6,79.1,26.94,27.12
8,3,1.94,-125.07,-3.5,0.8,84.9,26.62,27.03
8,4,1.95,-125.07,-5.8,1.5,84.9,25.89,26.18
8,5,1.96,-125.07,-4.9,2.2,84.1,25.29,25.82
8,6,1.95,-125.07,-5.9,0.7,81.6,25.21,25.56
8,7,1.94,-125.07,-6.0,1.4,81.2,24.85,25.55
8,8,1.95,-125.07,-4.7,2.0,82.4,24.45,25.34
8,9,1.95,-125.07,-4.7,2.0,82.8,24.41,25.05
8,10,1.96,-125.07,-4.7,1.2,81.2,24.49,24.91
8,11,1.95,-125.07,-4.6,0.7,82.8,24.49,24.84
8,12,1.94,-125.07,-4.7,1.2,80.3,24.08,24.92
8,13,1.96,-125.07,-4.5,1.1,79.9,23.84,25.26
9,1,-0.20,-124.37,-3.6,0.0,89.8,25.09,24.62
9,2,-0.21,-124.37,-0.3,-0.6,89.4,25.39,24.82
9,3,-0.22,-124.36,-1.0,-0.9,89.4,25.75,25.59
9,4,-0.21,-124.39,-4.2,1.0,85.6,25.54,25.21
9,5,-0.20,-124.39,-3.6,1.2,85.2,25.13,24.71
9,6,-0.20,-124.39,-4.3,-0.1,84.4,24.70,24.10
9,7,-0.20,-124.40,-3.8,0.0,85.6,24.03,23.72
9,8,-0.19,-124.39,-3.1,-0.7,84.4,23.94,23.82
9,9,-0.20,-124.39,-3.2,-0.3,84.4,23.87,23.70
9,10,-0.20,-124.38,-2.6,-1.2,86.5,23.59,23.28
9,11,-0.19,-124.38,-3.5,-0.6,84.8,23.28,22.79
9,12,-0.19,-124.39,-3.1,0.7,84.4,22.72,22.44
9,13,-0.19,-124.38,-3.6,0.0,84.8,22.74,22.56
10,1,-2.03,-124.89,-5.3,-1.8,87.0,27.06,27.32
10,2,-2.03,-124.89,-0.6,-2.4,89.9,26.51,27.18
10,3,-2.04,-124.88,-0.3,-3.2,91.2,26.12,26.87
10,4,-2.02,-124.89,-4.0,-1.0,89.5,26.43,26.82
10,5,-2.03,-124.89,-4.6,-1.3,86.2,26.67,27.19
10,6,-2.04,-124.90,-6.4,-2.8,82.5,26.71,27.13
10,7,-2.04,-124.90,-5.9,-2.0,81.3,26.31,26.91
10,8,-2.04,-124.90,-3.2,-2.7,85.4,25.92,26.70
10,9,-2.04,-124.89,-4.4,-1.3,84.6,25.76,26.17
10,10,-2.04,-124.89,-3.6,-2.2,87.0,25.57,25.98
10,11,-2.04,-124.89,-3.0,-3.5,87.9,25.06,25.81
10,12,-2.04,-124.89,-3.9,-1.8,83.3,25.06,25.41
10,13,-2.03,-124.89,-2.7,-3.2,87.5,24.90,25.42
11,1,-5.02,-124.94,-7.2,-0.9,87.1,28.09,28.19
11,2,-5.01,-124.94,-6.0,0.1,85.6,28.36,28.23
11,3,-5.02,-124.94,-6.7,-0.2,83.0,28.32,28.32
11,4,-5.01,-124.94,-6.0,1.4,79.6,28.17,28.26
11,5,-5.01,-124.94,-5.3,0.6,84.5,27.51,28.41
11,6,-5.01,-124.94,-7.2,-2.8,82.2,28.05,28.46
11,7,-5.02,-124.94,-5.5,-3.5,80.0,27.89,28.42
11,8,-5.02,-124.95,-4.5,-2.2,83.4,27.82,28.25
11,9,-5.02,-124.93,-2.5,-3.8,81.9,27.70,28.22
11,10,-5.02,-124.94,-4.5,-3.7,80.7,27.97,28.17
11,11,-5.02,-124.94,-2.8,-1.3,79.2,27.74,28.32
11,12,-5.02,-124.93,-5.7,-2.0,85.2,27.00,28.21
11,13,-5.01,-124.94,-7.6,1.4,75.5,27.82,28.05
12,1,-7.97,-125.01,-8.0,0.7,79.6,28.29,?
12,2,-7.97,-125.01,-6.1,1.0,79.6,28.25,?
12,3,-7.97,-125.02,-6.2,1.8,76.6,28.05,?
12,4,-7.97,-125.02,-5.1,1.0,71.5,27.81,?
12,5,-7.97,-125.02,-6.2,0.4,76.2,27.97,?
12,6,-7.97,-125.02,-7.9,0.9,78.3,27.85,?
12,7,-7.97,-125.01,-6.6,0.8,83.5,27.18,?
12,8,-7.95,-125.01,-6.3,1.0,75.8,28.05,?
12,9,-7.96,-125.01,-6.2,1.6,82.6,27.38,?
12,10,-7.97,-125.01,-8.5,-0.3,78.8,27.85,?
12,11,-7.97,-125.01,-6.1,2.4,74.9,28.01,?
12,12,-7.96,-125.02,-7.7,2.6,79.6,27.42,?
12,13,-7.97,-125.02,-7.9,2.3,71.9,27.46,?
13,1,8.05,-110.15,-3.9,-1.2,?,28.84,29.66
13,2,8.05,-110.15,-0.4,4.2,?,27.88,29.61
13,3,8.04,-110.15,4.8,2.5,?,28.63,29.60
13,4,8.04,-110.16,2.3,-1.6,?,27.87,29.58
13,5,8.04,-110.16,0.5,-2.4,?,29.27,29.91
13,6,8.04,-110.15,0.6,-4.0,?,29.26,29.99
13,7,8.04,-110.15,1.4,-5.1,?,28.92,29.89
13,8,8.04,-110.15,1.2,-0.6,?,28.90,29.90
13,9,8.04,-110.15,3.9,0.0,?,28.77,29.92
13,10,8.05,-110.15,2.2,0.5,?,28.20,29.82
13,11,8.04,-110.16,2.9,-2.5,?,29.35,30.08
13,12,8.05,-110.16,1.9,1.4,?,28.34,30.04
13,13,8.05,-110.15,4.3,4.2,?,27.92,29.87
14,1,4.99,-109.96,-3.4,5.9,83.2,27.98,28.89
14,2,4.98,-109.96,-3.1,5.3,79.5,28.02,28.84
14,3,4.98,-109.96,1.4,5.8,81.6,27.70,28.75
14,4,4.97,-109.96,3.1,3.5,80.7,27.51,28.60
14,5,4.98,-109.96,-0.1,4.9,81.1,27.51,28.67
14,6,4.97,-109.96,-0.5,4.7,80.7,27.55,28.74
14,7,4.97,-109.96,-0.7,6.0,80.7,27.35,28.54
14,8,4.97,-109.96,-1.3,6.3,80.3,27.11,28.00
14,9,4.98,-109.96,-1.5,4.9,78.7,27.15,27.74
14,10,4.98,-109.96,-2.3,4.2,79.9,27.19,27.60
14,11,4.97,-109.96,-1.4,4.7,80.7,27.19,27.60
14,12,4.98,-109.96,-0.3,6.1,81.1,26.91,27.63
14,13,4.98,-109.96,-0.3,7.1,81.1,26.75,27.70
15,1,2.08,-110.10,-6.1,3.5,86.9,26.35,26.89
15,2,2.08,-110.10,-5.4,3.2,87.3,26.12,26.88
15,3,2.08,-110.10,-1.2,3.7,89.8,25.53,26.30
15,4,2.08,-110.10,0.4,2.6,88.2,25.45,26.09
15,5,2.08,-110.11,-1.9,2.9,87.7,24.91,25.83
15,6,2.07,-110.14,-3.6,2.7,89.0,24.91,25.84
15,7,2.08,-110.11,-4.5,3.7,88.6,24.67,26.07
15,8,2.08,-110.11,-5.2,4.0,86.5,24.75,26.16
15,9,2.08,-110.10,-4.9,2.7,83.5,25.26,26.24
15,10,2.08,-110.11,-4.1,1.5,84.8,25.18,26.18
15,11,2.08,-110.10,-3.5,2.5,86.5,25.03,26.09
15,12,2.08,-110.10,-2.8,4.1,86.0,24.17,25.47
15,13,2.08,-110.10,-2.8,3.9,87.3,23.74,24.56
16,1,-1.98,-110.01,-4.9,0.8,92.2,25.96,25.63
16,2,-1.98,-110.00,-2.2,1.5,93.0,25.77,25.28
16,3,-1.98,-110.00,-2.8,2.8,91.8,25.05,24.85
16,4,-1.98,-110.01,-0.9,0.7,91.4,25.09,25.01
16,5,-1.98,-110.01,-3.1,2.2,89.1,25.21,25.42
16,6,-1.98,-110.01,-4.4,0.3,89.1,25.45,25.59
16,7,-1.98,-110.01,-4.8,-0.1,87.5,25.45,25.66
16,8,-1.98,-110.00,-4.5,0.7,88.3,25.45,25.34
16,9,-1.98,-110.00,-3.3,-0.3,89.5,25.33,25.27
16,10,-1.98,-110.00,-3.5,-0.7,90.6,25.09,25.08
16,11,-1.98,-110.00,-2.9,-0.4,91.0,25.29,25.17
16,12,-1.98,-110.00,-2.7,0.0,88.3,24.82,25.11
16,13,-1.98,-110.00,-3.9,0.8,87.1,?,?
17,1,-4.98,-109.98,-7.1,2.8,86.2,27.28,27.31
17,2,-4.98,-109.99,-6.0,3.5,81.7,27.44,27.13
17,3,-4.97,-109.99,-4.3,4.7,80.5,27.36,27.19
17,4,-4.98,-109.99,-1.9,1.8,79.7,26.77,27.41
17,5,-4.98,-109.99,-4.5,1.4,79.7,26.93,27.46
17,6,-4.98,-109.98,-5.2,-0.9,82.1,26.62,27.19
17,7,-4.98,-109.99,-5.0,-0.7,83.3,26.58,26.95
17,8,-4.99,-109.99,-5.3,0.0,85.0,26.66,26.83
17,9,-4.98,-109.99,-4.6,-1.0,85.0,26.66,26.79
17,10,-4.98,-109.99,-5.4,-1.0,85.0,26.54,26.67
17,11,-4.98,-109.99,-4.6,0.7,84.1,26.27,26.56
17,12,-4.98,-109.99,-3.2,-1.2,88.2,25.88,26.64
